Fecha;Estacion;Año;PM10;PM2.5;NO2;O3;SO2;sub_PM10;sub_PM2.5;sub_NO2;sub_O3;sub_SO2;ICA_diario;Categoria_ICA
2020-11-25;Politecnico;2020;17.5754607556336;12.8311050599847;20;38;4;1;2;1;1;1;2;Razonablemente buena
2020-11-26;Politecnico;2020;16;11;12;67;3;1;2;1;2;1;2;Razonablemente buena
2020-11-27;Politecnico;2020;12;8;7;83;4;1;1;1;2;1;2;Razonablemente buena
2020-11-28;Politecnico;2020;9;6;17;38;5;1;1;1;1;1;1;Buena
2020-11-29;Politecnico;2020;15;9;12;37;5;1;1;1;1;1;1;Buena
2020-11-30;Politecnico;2020;18;11;21;25;4;1;2;1;1;1;2;Razonablemente buena
2020-12-01;Politecnico;2020;19;12;24;18;4;1;2;1;1;1;2;Razonablemente buena
2020-12-02;Politecnico;2020;8;4;10;58;3;1;1;1;2;1;2;Razonablemente buena
2020-12-03;Politecnico;2020;11;5;14;44;3;1;1;1;1;1;1;Buena
2020-12-04;Politecnico;2020;6;4;11;58;3;1;1;1;2;1;2;Razonablemente buena
2020-12-05;Politecnico;2020;5;3;6;57;3;1;1;1;2;1;2;Razonablemente buena
2020-12-06;Politecnico;2020;5;3;4;63;3;1;1;1;2;1;2;Razonablemente buena
2020-12-07;Politecnico;2020;5;3;5;69;3;1;1;1;2;1;2;Razonablemente buena
2020-12-08;Politecnico;2020;3;2;5;72;3;1;1;1;2;1;2;Razonablemente buena
2020-12-09;Politecnico;2020;6;3;12;51;3;1;1;1;2;1;2;Razonablemente buena
2020-12-10;Politecnico;2020;6;3;14;45;4;1;1;1;1;1;1;Buena
2020-12-11;Politecnico;2020;4;2;9;47;4;1;1;1;1;1;1;Buena
2020-12-12;Politecnico;2020;6;4;7;69;4;1;1;1;2;1;2;Razonablemente buena
2020-12-13;Politecnico;2020;10;7;11;48;4;1;1;1;1;1;1;Buena
2020-12-14;Politecnico;2020;27;19;26;9;5;2;2;1;1;1;2;Razonablemente buena
2020-12-15;Politecnico;2020;11;7;20;32;4;1;1;1;1;1;1;Buena
2020-12-16;Politecnico;2020;18;11;29;22;4;1;2;1;1;1;2;Razonablemente buena
2020-12-17;Politecnico;2020;18;11;25;22;4;1;2;1;1;1;2;Razonablemente buena
2020-12-18;Politecnico;2020;20;14;26;20;4;1;2;1;1;1;2;Razonablemente buena
2020-12-19;Politecnico;2020;14;11;16;33;4;1;2;1;1;1;2;Razonablemente buena
2020-12-20;Politecnico;2020;8;6;12;43;4;1;1;1;1;1;1;Buena
2020-12-21;Politecnico;2020;19;13;22;19;3;1;2;1;1;1;2;Razonablemente buena
2020-12-22;Politecnico;2020;20;15;23;12;4;1;2;1;1;1;2;Razonablemente buena
2020-12-23;Politecnico;2020;26;20;24;10;4;2;2;1;1;1;2;Razonablemente buena
2020-12-24;Politecnico;2020;13;10;15;32;4;1;1;1;1;1;1;Buena
2020-12-25;Politecnico;2020;4;2;3;65;4;1;1;1;2;1;2;Razonablemente buena
2020-12-26;Politecnico;2020;6;4;13;57;4;1;1;1;2;1;2;Razonablemente buena
2020-12-27;Politecnico;2020;8;5;5;61;4;1;1;1;2;1;2;Razonablemente buena
2020-12-28;Politecnico;2020;6;3;8;67;3;1;1;1;2;1;2;Razonablemente buena
2020-12-29;Politecnico;2020;6;3;7;59;4;1;1;1;2;1;2;Razonablemente buena
2020-12-30;Politecnico;2020;6;3;13;49;3;1;1;1;1;1;1;Buena
2020-12-31;Politecnico;2020;7;5;9;54;3;1;1;1;2;1;2;Razonablemente buena
2021-01-01;Politecnico;2021;3;2;6;67;3;1;1;1;2;1;2;Razonablemente buena
2021-01-02;Politecnico;2021;3;2;4;68;3;1;1;1;2;1;2;Razonablemente buena
2021-01-03;Politecnico;2021;3;2;5;62;3;1;1;1;2;1;2;Razonablemente buena
2021-01-04;Politecnico;2021;8;6;8;50;3;1;1;1;1;1;1;Buena
2021-01-05;Politecnico;2021;13;10;16;32;3;1;1;1;1;1;1;Buena
2021-01-06;Politecnico;2021;9;8;10;42;3;1;1;1;1;1;1;Buena
2021-01-07;Politecnico;2021;8;6;9;51;3;1;1;1;2;1;2;Razonablemente buena
2021-01-08;Politecnico;2021;8;7;9;54;4;1;1;1;2;1;2;Razonablemente buena
2021-01-09;Politecnico;2021;5;5;11;50;5;1;1;1;1;1;1;Buena
2021-01-10;Politecnico;2021;10;8;12;36;3;1;1;1;1;1;1;Buena
2021-01-11;Politecnico;2021;12;9;18;34;3;1;1;1;1;1;1;Buena
2021-01-12;Politecnico;2021;13;9;21;40;3;1;1;1;1;1;1;Buena
2021-01-13;Politecnico;2021;19;12;28;30;4;1;2;1;1;1;2;Razonablemente buena
2021-01-14;Politecnico;2021;24;17;29;29;3;2;2;1;1;1;2;Razonablemente buena
2021-01-15;Politecnico;2021;9;5;14;54;3;1;1;1;2;1;2;Razonablemente buena
2021-01-16;Politecnico;2021;11;7;18;47;3;1;1;1;1;1;1;Buena
2021-01-17;Politecnico;2021;8;7;9;63;4;1;1;1;2;1;2;Razonablemente buena
2021-01-18;Politecnico;2021;13;8;23;34;3;1;1;1;1;1;1;Buena
2021-01-19;Politecnico;2021;18;13;21;29;5;1;2;1;1;1;2;Razonablemente buena
2021-01-20;Politecnico;2021;25;18;29;17;4;2;2;1;1;1;2;Razonablemente buena
2021-01-21;Politecnico;2021;6;3;7;66;3;1;1;1;2;1;2;Razonablemente buena
2021-01-22;Politecnico;2021;6;2;4;76;3;1;1;1;2;1;2;Razonablemente buena
2021-01-23;Politecnico;2021;4;3;3;79;3;1;1;1;2;1;2;Razonablemente buena
2021-01-24;Politecnico;2021;5;2;3;80;3;1;1;1;2;1;2;Razonablemente buena
2021-01-25;Politecnico;2021;7;4;8;57;3;1;1;1;2;1;2;Razonablemente buena
2021-01-26;Politecnico;2021;14;10;20;31;6;1;1;1;1;1;1;Buena
2021-01-27;Politecnico;2021;8;4;17;23;5;1;1;1;1;1;1;Buena
2021-01-28;Politecnico;2021;9;4;13;25;4;1;1;1;1;1;1;Buena
2021-01-29;Politecnico;2021;10;6;9;56;4;1;1;1;2;1;2;Razonablemente buena
2021-01-30;Politecnico;2021;13;6;3;69;4;1;1;1;2;1;2;Razonablemente buena
2021-01-31;Politecnico;2021;5;3;3;72;4;1;1;1;2;1;2;Razonablemente buena
2021-02-01;Politecnico;2021;11.0380818645732;6.86778927400557;7.51581609518924;63.272437611569;4.18826916599494;1;1;1;2;1;2;Razonablemente buena
2021-02-02;Politecnico;2021;14.4007022729465;9.99317198227295;9.29191950804158;59.7504662182909;4.2250887689061;1;1;1;2;1;2;Razonablemente buena
2021-02-03;Politecnico;2021;16;12;13;52;4;1;2;1;2;1;2;Razonablemente buena
2021-02-04;Politecnico;2021;30;26;14;58.4567918716528;5;2;4;1;2;1;4;Desfavorable
2021-02-05;Politecnico;2021;22.4107160572974;20.53407047948;9;60.6850889182928;5;2;3;1;2;1;3;Regular
2021-02-06;Politecnico;2021;19.1550248188113;17.1357956228882;8;62.9133859649328;4;1;2;1;2;1;2;Razonablemente buena
2021-02-07;Politecnico;2021;15.8993335803251;13.7375207662963;3;65;4;1;2;1;2;1;2;Razonablemente buena
2021-02-08;Politecnico;2021;12.643642341839;10.3392459097045;7;68;4;1;2;1;2;1;2;Razonablemente buena
2021-02-09;Politecnico;2021;9.38795110335282;6.94097105311268;7;70;4;1;1;1;2;1;2;Razonablemente buena
2021-02-10;Politecnico;2021;5;3;6;78;4;1;1;1;2;1;2;Razonablemente buena
2021-02-11;Politecnico;2021;6;4;12;51;3;1;1;1;2;1;2;Razonablemente buena
2021-02-12;Politecnico;2021;4;3;6;63;3;1;1;1;2;1;2;Razonablemente buena
2021-02-13;Politecnico;2021;6;5;6;79;3;1;1;1;2;1;2;Razonablemente buena
2021-02-14;Politecnico;2021;10;9;8;72;4;1;1;1;2;1;2;Razonablemente buena
2021-02-15;Politecnico;2021;7;6;12;68;3;1;1;1;2;1;2;Razonablemente buena
2021-02-16;Politecnico;2021;10;9;16;69.5112994849603;5;1;1;1;2;1;2;Razonablemente buena
2021-02-17;Politecnico;2021;23;22;14;69.5462940520272;4;2;3;1;2;1;3;Regular
2021-02-18;Politecnico;2021;39;38;13;66;3;2;4;1;2;1;4;Desfavorable
2021-02-19;Politecnico;2021;39;38;10;77;4;2;4;1;2;1;4;Desfavorable
2021-02-20;Politecnico;2021;29;27;5;80;3;2;4;1;2;1;4;Desfavorable
2021-02-21;Politecnico;2021;26;23;4;80;3;2;3;1;2;1;3;Regular
2021-02-22;Politecnico;2021;4;3;7;49;4;1;1;1;1;1;1;Buena
2021-02-23;Politecnico;2021;8;7;8;53;5;1;1;1;2;1;2;Razonablemente buena
2021-02-24;Politecnico;2021;17;15;10;48;4;1;2;1;1;1;2;Razonablemente buena
2021-02-25;Politecnico;2021;23;21;19;44;4;2;3;1;1;1;3;Regular
2021-02-26;Politecnico;2021;22;21;12;51;3;2;3;1;2;1;3;Regular
2021-02-27;Politecnico;2021;27;25;8;61;3;2;3;1;2;1;3;Regular
2021-02-28;Politecnico;2021;24;21;5;65;3;2;3;1;2;1;3;Regular
2021-03-01;Politecnico;2021;21;18;6;70;3;2;2;1;2;1;2;Razonablemente buena
2021-03-02;Politecnico;2021;24;22;7;70;4;2;3;1;2;1;3;Regular
2021-03-03;Politecnico;2021;29;28;7;68;4;2;4;1;2;1;4;Desfavorable
2021-03-04;Politecnico;2021;31;30;11;56;4;2;4;1;2;1;4;Desfavorable
2021-03-05;Politecnico;2021;30;28;14;35;4;2;4;1;1;1;4;Desfavorable
2021-03-06;Politecnico;2021;26;25;7;46;4;2;3;1;1;1;3;Regular
2021-03-07;Politecnico;2021;19;18;5;52;4;1;2;1;2;1;2;Razonablemente buena
2021-03-08;Politecnico;2021;12;10;8;46;3;1;1;1;1;1;1;Buena
2021-03-09;Politecnico;2021;10;8;11;50;6;1;1;1;1;1;1;Buena
2021-03-10;Politecnico;2021;16;15;14;50;4;1;2;1;1;1;2;Razonablemente buena
2021-03-11;Politecnico;2021;20;17;18;57;3;1;2;1;2;1;2;Razonablemente buena
2021-03-12;Politecnico;2021;13;10;8;56;3;1;1;1;2;1;2;Razonablemente buena
2021-03-13;Politecnico;2021;13;11;9;62;4;1;2;1;2;1;2;Razonablemente buena
2021-03-14;Politecnico;2021;5;3;7;71;3;1;1;1;2;1;2;Razonablemente buena
2021-03-15;Politecnico;2021;7;5;12;63;3;1;1;1;2;1;2;Razonablemente buena
2021-03-16;Politecnico;2021;12;10;15;60;4;1;1;1;2;1;2;Razonablemente buena
2021-03-17;Politecnico;2021;12;9;16;62;4;1;1;1;2;1;2;Razonablemente buena
2021-03-18;Politecnico;2021;7;5;11;53;3;1;1;1;2;1;2;Razonablemente buena
2021-03-19;Politecnico;2021;5;4;4;73;3;1;1;1;2;1;2;Razonablemente buena
2021-03-20;Politecnico;2021;6;4;4;88;3;1;1;1;2;1;2;Razonablemente buena
2021-03-21;Politecnico;2021;6;5;8;83;3;1;1;1;2;1;2;Razonablemente buena
2021-03-22;Politecnico;2021;6;4;13;62;4;1;1;1;2;1;2;Razonablemente buena
2021-03-23;Politecnico;2021;13;12;13;68.3125250138978;5;1;2;1;2;1;2;Razonablemente buena
2021-03-24;Politecnico;2021;19;18;13;68.0303880785702;4;1;2;1;2;1;2;Razonablemente buena
2021-03-25;Politecnico;2021;15.1294724590651;15.0636123371471;10;67.7482511432427;4;1;2;1;2;1;2;Razonablemente buena
2021-03-26;Politecnico;2021;13.4985239961562;13.1604279731176;10;69;3;1;2;1;2;1;2;Razonablemente buena
2021-03-27;Politecnico;2021;11.8675755332473;11.2572436090881;5;68;3;1;2;1;2;1;2;Razonablemente buena
2021-03-28;Politecnico;2021;10.2366270703384;9.35405924505855;5;55;3;1;1;1;2;1;2;Razonablemente buena
2021-03-29;Politecnico;2021;8.60567860742953;7.45087488102903;9;56;3;1;1;1;2;1;2;Razonablemente buena
2021-03-30;Politecnico;2021;6;5;10;57;3;1;1;1;2;1;2;Razonablemente buena
2021-03-31;Politecnico;2021;9;8;11;60;3;1;1;1;2;1;2;Razonablemente buena
2021-04-01;Politecnico;2021;5;5;13;66;4;1;1;1;2;1;2;Razonablemente buena
2021-04-02;Politecnico;2021;5;4;7;81;4;1;1;1;2;1;2;Razonablemente buena
2021-04-03;Politecnico;2021;8;7;11;78;5;1;1;1;2;1;2;Razonablemente buena
2021-04-04;Politecnico;2021;8;7;5;85;4;1;1;1;2;1;2;Razonablemente buena
2021-04-05;Politecnico;2021;9;8;8;60;4;1;1;1;2;1;2;Razonablemente buena
2021-04-06;Politecnico;2021;9;7;10;72;3;1;1;1;2;1;2;Razonablemente buena
2021-04-07;Politecnico;2021;5;4;5;76;4;1;1;1;2;1;2;Razonablemente buena
2021-04-08;Politecnico;2021;4;3;6;71;5;1;1;1;2;1;2;Razonablemente buena
2021-04-09;Politecnico;2021;5;4;9;61;5;1;1;1;2;1;2;Razonablemente buena
2021-04-10;Politecnico;2021;6;5;7;68;3;1;1;1;2;1;2;Razonablemente buena
2021-04-11;Politecnico;2021;6;5;5;59;3;1;1;1;2;1;2;Razonablemente buena
2021-04-12;Politecnico;2021;3;2;4;67;5;1;1;1;2;1;2;Razonablemente buena
2021-04-13;Politecnico;2021;3;2;7;70;4;1;1;1;2;1;2;Razonablemente buena
2021-04-14;Politecnico;2021;5.59164062648855;3.96292178678542;4;94;3;1;1;1;2;1;2;Razonablemente buena
2021-04-15;Politecnico;2021;7.46688193334841;5.66727806406765;6;88;5;1;1;1;2;1;2;Razonablemente buena
2021-04-16;Politecnico;2021;9.34212324020827;7.37163434134988;6;85;4;1;1;1;2;1;2;Razonablemente buena
2021-04-17;Politecnico;2021;11.2173645470681;9.0759906186321;4;93;3;1;1;1;2;1;2;Razonablemente buena
2021-04-18;Politecnico;2021;13.092605853928;10.7803468959143;4;96;3;1;2;1;2;1;2;Razonablemente buena
2021-04-19;Politecnico;2021;14.9678471607879;12.4847031731966;9;92.4832433629216;4;1;2;1;2;1;2;Razonablemente buena
2021-04-20;Politecnico;2021;16.8430884676477;14.1890594504788;7;91.3215404832892;3;1;2;1;2;1;2;Razonablemente buena
2021-04-21;Politecnico;2021;21;17;5;89;5;2;2;1;2;1;2;Razonablemente buena
2021-04-22;Politecnico;2021;13;9;5;92;4;1;1;1;2;1;2;Razonablemente buena
2021-04-23;Politecnico;2021;15;11;6;84;4;1;2;1;2;1;2;Razonablemente buena
2021-04-24;Politecnico;2021;16;11;4;98;3;1;2;1;2;1;2;Razonablemente buena
2021-04-25;Politecnico;2021;17;13;4;94;5;1;2;1;2;1;2;Razonablemente buena
2021-04-26;Politecnico;2021;15;11;4;102;3;1;2;1;3;1;3;Regular
2021-04-27;Politecnico;2021;19;15;5;96;4;1;2;1;2;1;2;Razonablemente buena
2021-04-28;Politecnico;2021;20;16;5;77;4;1;2;1;2;1;2;Razonablemente buena
2021-04-29;Politecnico;2021;18;12;5.81166675262863;54;4;1;2;1;2;1;2;Razonablemente buena
2021-04-30;Politecnico;2021;15;11;6.37113574892918;68;4;1;2;1;2;1;2;Razonablemente buena
2021-05-01;Politecnico;2021;15.074452309969;10.6267361306588;6.93060474522972;67;3;1;2;1;2;1;2;Razonablemente buena
2021-05-02;Politecnico;2021;14.5358216530104;10.1506630647656;7.49007374153027;81;4;1;2;1;2;1;2;Razonablemente buena
2021-05-03;Politecnico;2021;13.9971909960517;9.67458999887241;8.04954273783081;97;4;1;1;1;2;1;2;Razonablemente buena
2021-05-04;Politecnico;2021;13.458560339093;9.19851693297922;8.60901173413136;78;3;1;1;1;2;1;2;Razonablemente buena
2021-05-05;Politecnico;2021;12.9199296821344;8.72244386708602;9.16848073043191;82;5;1;1;1;2;1;2;Razonablemente buena
2021-05-06;Politecnico;2021;12.3812990251757;8.24637080119283;10;79;5;1;1;1;2;1;2;Razonablemente buena
2021-05-07;Politecnico;2021;11.8426683682171;7.77029773529963;14;73;4;1;1;1;2;1;2;Razonablemente buena
2021-05-08;Politecnico;2021;11.3040377112584;7.29422466940644;4;106;4;1;1;1;3;1;3;Regular
2021-05-09;Politecnico;2021;10.7654070542997;6.81815160351325;6;93;4;1;1;1;2;1;2;Razonablemente buena
2021-05-10;Politecnico;2021;10.2267763973411;6.34207853762005;10;61;6;1;1;1;2;1;2;Razonablemente buena
2021-05-11;Politecnico;2021;9.68814574038243;5.86600547172686;5;83;4;1;1;1;2;1;2;Razonablemente buena
2021-05-12;Politecnico;2021;9.14951508342377;5.38993240583366;6;79;5;1;1;1;2;1;2;Razonablemente buena
2021-05-13;Politecnico;2021;8.61088442646511;4.91385933994047;10;68;4;1;1;1;2;1;2;Razonablemente buena
2021-05-14;Politecnico;2021;8.07225376950645;4.43778627404727;8;71;3;1;1;1;2;1;2;Razonablemente buena
2021-05-15;Politecnico;2021;8;4;12;59;3;1;1;1;2;1;2;Razonablemente buena
2021-05-16;Politecnico;2021;5;3;5;45;5;1;1;1;1;1;1;Buena
2021-05-17;Politecnico;2021;6;4;5;78;4;1;1;1;2;1;2;Razonablemente buena
2021-05-18;Politecnico;2021;7;5;7;73;3;1;1;1;2;1;2;Razonablemente buena
2021-05-19;Politecnico;2021;6;5;7;72;3;1;1;1;2;1;2;Razonablemente buena
2021-05-20;Politecnico;2021;7;5;8;66;3;1;1;1;2;1;2;Razonablemente buena
2021-05-21;Politecnico;2021;7;5;7;75;3;1;1;1;2;1;2;Razonablemente buena
2021-05-22;Politecnico;2021;10;9;5;83;3;1;1;1;2;1;2;Razonablemente buena
2021-05-23;Politecnico;2021;5;4;4;89;3.3338798935734;1;1;1;2;1;2;Razonablemente buena
2021-05-24;Politecnico;2021;5;4;7;76;3.39569766510214;1;1;1;2;1;2;Razonablemente buena
2021-05-25;Politecnico;2021;6;5;7;81;3.45751543663088;1;1;1;2;1;2;Razonablemente buena
2021-05-26;Politecnico;2021;5;4;5;90;3;1;1;1;2;1;2;Razonablemente buena
2021-05-27;Politecnico;2021;8;6;8;83.6994650669608;3;1;1;1;2;1;2;Razonablemente buena
2021-05-28;Politecnico;2021;9;8;12;81.5950500661424;6;1;1;1;2;1;2;Razonablemente buena
2021-05-29;Politecnico;2021;7;6;10;79.4906350653241;4;1;1;1;2;1;2;Razonablemente buena
2021-05-30;Politecnico;2021;5;4;7;77.3862200645057;3;1;1;1;2;1;2;Razonablemente buena
2021-05-31;Politecnico;2021;6;5;7;75.2818050636874;4;1;1;1;2;1;2;Razonablemente buena
2021-06-01;Politecnico;2021;8;7;9;73.177390062869;3;1;1;1;2;1;2;Razonablemente buena
2021-06-02;Politecnico;2021;8;7;8;71;5;1;1;1;2;1;2;Razonablemente buena
2021-06-03;Politecnico;2021;9;8;6;68;4;1;1;1;2;1;2;Razonablemente buena
2021-06-04;Politecnico;2021;11;10;6;66;3;1;1;1;2;1;2;Razonablemente buena
2021-06-05;Politecnico;2021;7;6;4;74;3;1;1;1;2;1;2;Razonablemente buena
2021-06-06;Politecnico;2021;6;5;4;75;3;1;1;1;2;1;2;Razonablemente buena
2021-06-07;Politecnico;2021;7;6;7;61;4;1;1;1;2;1;2;Razonablemente buena
2021-06-08;Politecnico;2021;13;12;6;59;3;1;2;1;2;1;2;Razonablemente buena
2021-06-09;Politecnico;2021;13;11;6;60;3;1;2;1;2;1;2;Razonablemente buena
2021-06-10;Politecnico;2021;8;7;5;66;3;1;1;1;2;1;2;Razonablemente buena
2021-06-11;Politecnico;2021;7;5;6;77;3;1;1;1;2;1;2;Razonablemente buena
2021-06-12;Politecnico;2021;6;5;5;102;3;1;1;1;3;1;3;Regular
2021-06-13;Politecnico;2021;10;8;6;110;3;1;1;1;3;1;3;Regular
2021-06-14;Politecnico;2021;10;8;9;96;3;1;1;1;2;1;2;Razonablemente buena
2021-06-15;Politecnico;2021;9;7;15;74;4;1;1;1;2;1;2;Razonablemente buena
2021-06-16;Politecnico;2021;9;8;9;102;3;1;1;1;3;1;3;Regular
2021-06-17;Politecnico;2021;8;7;13;76;3;1;1;1;2;1;2;Razonablemente buena
2021-06-18;Politecnico;2021;9;8;7;74;3;1;1;1;2;1;2;Razonablemente buena
2021-06-19;Politecnico;2021;9;7;5;66;3;1;1;1;2;1;2;Razonablemente buena
2021-06-20;Politecnico;2021;7;5;7;51;3;1;1;1;2;1;2;Razonablemente buena
2021-06-21;Politecnico;2021;6;4;11;48;3;1;1;1;1;1;1;Buena
2021-06-22;Politecnico;2021;5;3;9;59;6;1;1;1;2;1;2;Razonablemente buena
2021-06-23;Politecnico;2021;4;3;6;67;4;1;1;1;2;1;2;Razonablemente buena
2021-06-24;Politecnico;2021;4;3;6;64;3;1;1;1;2;1;2;Razonablemente buena
2021-06-25;Politecnico;2021;5;3;8;65;4;1;1;1;2;1;2;Razonablemente buena
2021-06-26;Politecnico;2021;6;5;6;71;4;1;1;1;2;1;2;Razonablemente buena
2021-06-27;Politecnico;2021;5;4;5;81;5;1;1;1;2;1;2;Razonablemente buena
2021-06-28;Politecnico;2021;6;5;6;66;4;1;1;1;2;1;2;Razonablemente buena
2021-06-29;Politecnico;2021;6;5;7;67;3;1;1;1;2;1;2;Razonablemente buena
2021-06-30;Politecnico;2021;7;6;7;63;3;1;1;1;2;1;2;Razonablemente buena
2021-07-01;Politecnico;2021;5;4;5;70;3;1;1;1;2;1;2;Razonablemente buena
2021-07-02;Politecnico;2021;7;6;6;75;3;1;1;1;2;1;2;Razonablemente buena
2021-07-03;Politecnico;2021;11;10;5;81;3;1;1;1;2;1;2;Razonablemente buena
2021-07-04;Politecnico;2021;13;11;4;69.6390881478335;3;1;2;1;2;1;2;Razonablemente buena
2021-07-05;Politecnico;2021;11;10;6;68;3;1;1;1;2;1;2;Razonablemente buena
2021-07-06;Politecnico;2021;9;6;10;46;4;1;1;1;1;1;1;Buena
2021-07-07;Politecnico;2021;5;4;6;52;3;1;1;1;2;1;2;Razonablemente buena
2021-07-08;Politecnico;2021;5;4;6;40;3;1;1;1;1;1;1;Buena
2021-07-09;Politecnico;2021;6;4;6;42;3;1;1;1;1;1;1;Buena
2021-07-10;Politecnico;2021;5;4;7;45;3;1;1;1;1;1;1;Buena
2021-07-11;Politecnico;2021;5;4;5;50;3;1;1;1;1;1;1;Buena
2021-07-12;Politecnico;2021;9;6;10;37;3;1;1;1;1;1;1;Buena
2021-07-13;Politecnico;2021;6;4;8;30;4;1;1;1;1;1;1;Buena
2021-07-14;Politecnico;2021;6;4;6;41;3;1;1;1;1;1;1;Buena
2021-07-15;Politecnico;2021;5;4;7;48;3;1;1;1;1;1;1;Buena
2021-07-16;Politecnico;2021;6;5;9;41;3;1;1;1;1;1;1;Buena
2021-07-17;Politecnico;2021;5;4;4;46;3;1;1;1;1;1;1;Buena
2021-07-18;Politecnico;2021;6;5;4;67;3;1;1;1;2;1;2;Razonablemente buena
2021-07-19;Politecnico;2021;6;5;6;72;3;1;1;1;2;1;2;Razonablemente buena
2021-07-20;Politecnico;2021;7;6;7;70;3;1;1;1;2;1;2;Razonablemente buena
2021-07-21;Politecnico;2021;9;8;6;66;4;1;1;1;2;1;2;Razonablemente buena
2021-07-22;Politecnico;2021;9;7;11;54;4;1;1;1;2;1;2;Razonablemente buena
2021-07-23;Politecnico;2021;9;7;10;59;4;1;1;1;2;1;2;Razonablemente buena
2021-07-24;Politecnico;2021;9;8;5;66;3;1;1;1;2;1;2;Razonablemente buena
2021-07-25;Politecnico;2021;9;8;4;62;3;1;1;1;2;1;2;Razonablemente buena
2021-07-26;Politecnico;2021;7;6;7;54;3;1;1;1;2;1;2;Razonablemente buena
2021-07-27;Politecnico;2021;8;7;9;56;3;1;1;1;2;1;2;Razonablemente buena
2021-07-28;Politecnico;2021;9;8;7;58;3;1;1;1;2;1;2;Razonablemente buena
2021-07-29;Politecnico;2021;9;8;6;62;3;1;1;1;2;1;2;Razonablemente buena
2021-07-30;Politecnico;2021;12;11;7;69;3;1;2;1;2;1;2;Razonablemente buena
2021-07-31;Politecnico;2021;13;12;5;63.2808747891225;3;1;2;1;2;1;2;Razonablemente buena
2021-08-01;Politecnico;2021;4;3;4;61.3307780856141;3;1;1;1;2;1;2;Razonablemente buena
2021-08-02;Politecnico;2021;5;4;5;57;3;1;1;1;2;1;2;Razonablemente buena
2021-08-03;Politecnico;2021;6;5;7;59;4;1;1;1;2;1;2;Razonablemente buena
2021-08-04;Politecnico;2021;8;6;9;63;3;1;1;1;2;1;2;Razonablemente buena
2021-08-05;Politecnico;2021;13;10;6;73;4;1;1;1;2;1;2;Razonablemente buena
2021-08-06;Politecnico;2021;16;12;6;75;5;1;2;1;2;1;2;Razonablemente buena
2021-08-07;Politecnico;2021;20;10;5;67;4;1;1;1;2;1;2;Razonablemente buena
2021-08-08;Politecnico;2021;12;8;4;45;4;1;1;1;1;1;1;Buena
2021-08-09;Politecnico;2021;11;6;5;45;4;1;1;1;1;1;1;Buena
2021-08-10;Politecnico;2021;14;7;9;41;3;1;1;1;1;1;1;Buena
2021-08-11;Politecnico;2021;15;9;10;65;3;1;1;1;2;1;2;Razonablemente buena
2021-08-12;Politecnico;2021;32;14;13;73;3;2;2;1;2;1;2;Razonablemente buena
2021-08-13;Politecnico;2021;22;14;8;62;3;2;2;1;2;1;2;Razonablemente buena
2021-08-14;Politecnico;2021;28;17;10;66.7629951886071;3;2;2;1;2;1;2;Razonablemente buena
2021-08-15;Politecnico;2021;30;18;6;68.6310021489277;3;2;2;1;2;1;2;Razonablemente buena
2021-08-16;Politecnico;2021;21;13;5;73;3;2;2;1;2;1;2;Razonablemente buena
2021-08-17;Politecnico;2021;14;8;5;70;6;1;1;1;2;1;2;Razonablemente buena
2021-08-18;Politecnico;2021;13;8;4;67;3;1;1;1;2;1;2;Razonablemente buena
2021-08-19;Politecnico;2021;12;8;5;61;4;1;1;1;2;1;2;Razonablemente buena
2021-08-20;Politecnico;2021;11;7;6;56;4;1;1;1;2;1;2;Razonablemente buena
2021-08-21;Politecnico;2021;10;7;4;60;3;1;1;1;2;1;2;Razonablemente buena
2021-08-22;Politecnico;2021;11;7;5;56;3;1;1;1;2;1;2;Razonablemente buena
2021-08-23;Politecnico;2021;13;9;5;57;3;1;1;1;2;1;2;Razonablemente buena
2021-08-24;Politecnico;2021;13;8;5;55;3;1;1;1;2;1;2;Razonablemente buena
2021-08-25;Politecnico;2021;9;6;6;74;3;1;1;1;2;1;2;Razonablemente buena
2021-08-26;Politecnico;2021;11;8;8;57;3;1;1;1;2;1;2;Razonablemente buena
2021-08-27;Politecnico;2021;15;10;12;63;3;1;1;1;2;1;2;Razonablemente buena
2021-08-28;Politecnico;2021;18;12;8;60;3;1;2;1;2;1;2;Razonablemente buena
2021-08-29;Politecnico;2021;15;10;3;72;3;1;1;1;2;1;2;Razonablemente buena
2021-08-30;Politecnico;2021;9;6;5;67;5;1;1;1;2;1;2;Razonablemente buena
2021-08-31;Politecnico;2021;10;7;6;58;3;1;1;1;2;1;2;Razonablemente buena
2021-09-01;Politecnico;2021;11;7;5;72;3;1;1;1;2;1;2;Razonablemente buena
2021-09-02;Politecnico;2021;8;5;6;78;3;1;1;1;2;1;2;Razonablemente buena
2021-09-03;Politecnico;2021;14;9;10;62;3;1;1;1;2;1;2;Razonablemente buena
2021-09-04;Politecnico;2021;16;11;5;58;3;1;2;1;2;1;2;Razonablemente buena
2021-09-05;Politecnico;2021;14;10;4;57;3;1;1;1;2;1;2;Razonablemente buena
2021-09-06;Politecnico;2021;15;9;10;47;3;1;1;1;1;1;1;Buena
2021-09-07;Politecnico;2021;12;8;6;55;3;1;1;1;2;1;2;Razonablemente buena
2021-09-08;Politecnico;2021;13;8;9;60;3;1;1;1;2;1;2;Razonablemente buena
2021-09-09;Politecnico;2021;16;10;8;58;5;1;1;1;2;1;2;Razonablemente buena
